broken_url,found_on,source_file,line,old,new,confidence,rule
/docs/server-sdk/v2/node/referencejs/calling/results/fax-result,/docs/server-sdk/v2/node/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/results/index.mdx,25,"  <Card title=""FaxResult"" href=""/docs/server-sdk/v2/node/referencejs/calling/results/fax-result"">","  <Card title=""FaxResult"" href=""/docs/server-sdk/v2/node/reference/calling/results/fax"">",auto,fix-referencejs+strip-result
/docs/server-sdk/v2/node/referencejs/calling/results/hangup-result,/docs/server-sdk/v2/node/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/results/index.mdx,28,"  <Card title=""HangupResult"" href=""/docs/server-sdk/v2/node/referencejs/calling/results/hangup-result"">","  <Card title=""HangupResult"" href=""/docs/server-sdk/v2/node/reference/calling/results/hangup"">",auto,fix-referencejs+strip-result
/docs/server-sdk/v2/node/referencejs/calling/results/pass-result,/docs/server-sdk/v2/node/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/results/index.mdx,31,"  <Card title=""PassResult"" href=""/docs/server-sdk/v2/node/referencejs/calling/results/pass-result"">","  <Card title=""PassResult"" href=""/docs/server-sdk/v2/node/reference/calling/results/pass"">",auto,fix-referencejs+strip-result
/docs/server-sdk/v2/node/referencejs/calling/results/play-pause-result,/docs/server-sdk/v2/node/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/results/index.mdx,34,"  <Card title=""PlayPauseResult"" href=""/docs/server-sdk/v2/node/referencejs/calling/results/play-pause-result"">","  <Card title=""PlayPauseResult"" href=""/docs/server-sdk/v2/node/reference/calling/results/play-pause"">",auto,fix-referencejs+strip-result
/docs/server-sdk/v2/node/referencejs/calling/results/play-result,/docs/server-sdk/v2/node/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/results/index.mdx,37,"  <Card title=""PlayResult"" href=""/docs/server-sdk/v2/node/referencejs/calling/results/play-result"">","  <Card title=""PlayResult"" href=""/docs/server-sdk/v2/node/reference/calling/results/play"">",auto,fix-referencejs+strip-result
/docs/server-sdk/v2/node/referencejs/calling/results/play-resume-result,/docs/server-sdk/v2/node/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/results/index.mdx,40,"  <Card title=""PlayResumeResult"" href=""/docs/server-sdk/v2/node/referencejs/calling/results/play-resume-result"">","  <Card title=""PlayResumeResult"" href=""/docs/server-sdk/v2/node/reference/calling/results/play-resume"">",auto,fix-referencejs+strip-result
/docs/server-sdk/v2/node/referencejs/calling/results/play-volume-result,/docs/server-sdk/v2/node/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/results/index.mdx,43,"  <Card title=""PlayVolumeResult"" href=""/docs/server-sdk/v2/node/referencejs/calling/results/play-volume-result"">","  <Card title=""PlayVolumeResult"" href=""/docs/server-sdk/v2/node/reference/calling/results/play-volume"">",auto,fix-referencejs+strip-result
/docs/server-sdk/v2/node/referencejs/calling/results/prompt-result,/docs/server-sdk/v2/node/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/results/index.mdx,46,"  <Card title=""PromptResult"" href=""/docs/server-sdk/v2/node/referencejs/calling/results/prompt-result"">","  <Card title=""PromptResult"" href=""/docs/server-sdk/v2/node/reference/calling/results/prompt"">",auto,fix-referencejs+strip-result
/docs/server-sdk/v2/node/referencejs/calling/results/prompt-volume-result,/docs/server-sdk/v2/node/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/results/index.mdx,49,"  <Card title=""PromptVolumeResult"" href=""/docs/server-sdk/v2/node/referencejs/calling/results/prompt-volume-result"">","  <Card title=""PromptVolumeResult"" href=""/docs/server-sdk/v2/node/reference/calling/results/prompt-volume"">",auto,fix-referencejs+strip-result
/docs/server-sdk/v2/node/referencejs/calling/results/record-result,/docs/server-sdk/v2/node/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/results/index.mdx,52,"  <Card title=""RecordResult"" href=""/docs/server-sdk/v2/node/referencejs/calling/results/record-result"">","  <Card title=""RecordResult"" href=""/docs/server-sdk/v2/node/reference/calling/results/record"">",auto,fix-referencejs+strip-result
/docs/server-sdk/v2/node/referencejs/calling/results/refer-result,/docs/server-sdk/v2/node/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/results/index.mdx,55,"  <Card title=""ReferResult"" href=""/docs/server-sdk/v2/node/referencejs/calling/results/refer-result"">","  <Card title=""ReferResult"" href=""/docs/server-sdk/v2/node/reference/calling/results/refer"">",auto,fix-referencejs+strip-result
/docs/server-sdk/v2/node/referencejs/calling/results/send-digits-result,/docs/server-sdk/v2/node/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/results/index.mdx,58,"  <Card title=""SendDigitsResult"" href=""/docs/server-sdk/v2/node/referencejs/calling/results/send-digits-result"">","  <Card title=""SendDigitsResult"" href=""/docs/server-sdk/v2/node/reference/calling/results/send-digits"">",auto,fix-referencejs+strip-result
/docs/server-sdk/v2/node/referencejs/calling/results/stop-result,/docs/server-sdk/v2/node/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/results/index.mdx,61,"  <Card title=""StopResult"" href=""/docs/server-sdk/v2/node/referencejs/calling/results/stop-result"">","  <Card title=""StopResult"" href=""/docs/server-sdk/v2/node/reference/calling/results/stop"">",auto,fix-referencejs+strip-result
/docs/server-sdk/v2/node/referencejs/calling/results/tap-result,/docs/server-sdk/v2/node/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/results/index.mdx,64,"  <Card title=""TapResult"" href=""/docs/server-sdk/v2/node/referencejs/calling/results/tap-result"">","  <Card title=""TapResult"" href=""/docs/server-sdk/v2/node/reference/calling/results/tap"">",auto,fix-referencejs+strip-result
/docs/server-sdk/v2/php/reference/calling/results/answer-result,/docs/server-sdk/v2/php/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/php/calling/results/index.mdx,13,"  <Card title=""AnswerResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/answer-result"">","  <Card title=""AnswerResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/answer"">",auto,strip-result-suffix
/docs/server-sdk/v2/php/reference/calling/results/connect-result,/docs/server-sdk/v2/php/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/php/calling/results/index.mdx,16,"  <Card title=""ConnectResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/connect-result"">","  <Card title=""ConnectResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/connect"">",auto,strip-result-suffix
/docs/server-sdk/v2/php/reference/calling/results/detect-result,/docs/server-sdk/v2/php/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/php/calling/results/index.mdx,19,"  <Card title=""DetectResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/detect-result"">","  <Card title=""DetectResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/detect"">",auto,strip-result-suffix
/docs/server-sdk/v2/php/reference/calling/results/dial-result,/docs/server-sdk/v2/php/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/php/calling/results/index.mdx,22,"  <Card title=""DialResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/dial-result"">","  <Card title=""DialResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/dial"">",auto,strip-result-suffix
/docs/server-sdk/v2/php/reference/calling/results/fax-result,/docs/server-sdk/v2/php/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/php/calling/results/index.mdx,25,"  <Card title=""FaxResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/fax-result"">","  <Card title=""FaxResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/fax"">",auto,strip-result-suffix
/docs/server-sdk/v2/php/reference/calling/results/hangup-result,/docs/server-sdk/v2/php/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/php/calling/results/index.mdx,28,"  <Card title=""HangupResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/hangup-result"">","  <Card title=""HangupResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/hangup"">",auto,strip-result-suffix
/docs/server-sdk/v2/php/reference/calling/results/play-pause-result,/docs/server-sdk/v2/php/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/php/calling/results/index.mdx,31,"  <Card title=""PlayPauseResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/play-pause-result"">","  <Card title=""PlayPauseResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/play-pause"">",auto,strip-result-suffix
/docs/server-sdk/v2/php/reference/calling/results/play-result,/docs/server-sdk/v2/php/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/php/calling/results/index.mdx,34,"  <Card title=""PlayResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/play-result"">","  <Card title=""PlayResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/play"">",auto,strip-result-suffix
/docs/server-sdk/v2/php/reference/calling/results/play-resume-result,/docs/server-sdk/v2/php/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/php/calling/results/index.mdx,37,"  <Card title=""PlayResumeResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/play-resume-result"">","  <Card title=""PlayResumeResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/play-resume"">",auto,strip-result-suffix
/docs/server-sdk/v2/php/reference/calling/results/play-volume-result,/docs/server-sdk/v2/php/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/php/calling/results/index.mdx,40,"  <Card title=""PlayVolumeResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/play-volume-result"">","  <Card title=""PlayVolumeResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/play-volume"">",auto,strip-result-suffix
/docs/server-sdk/v2/php/reference/calling/results/prompt-result,/docs/server-sdk/v2/php/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/php/calling/results/index.mdx,43,"  <Card title=""PromptResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/prompt-result"">","  <Card title=""PromptResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/prompt"">",auto,strip-result-suffix
/docs/server-sdk/v2/php/reference/calling/results/prompt-volume-result,/docs/server-sdk/v2/php/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/php/calling/results/index.mdx,46,"  <Card title=""PromptVolumeResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/prompt-volume-result"">","  <Card title=""PromptVolumeResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/prompt-volume"">",auto,strip-result-suffix
/docs/server-sdk/v2/php/reference/calling/results/record-result,/docs/server-sdk/v2/php/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/php/calling/results/index.mdx,49,"  <Card title=""RecordResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/record-result"">","  <Card title=""RecordResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/record"">",auto,strip-result-suffix
/docs/server-sdk/v2/php/reference/calling/results/send-digits-result,/docs/server-sdk/v2/php/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/php/calling/results/index.mdx,52,"  <Card title=""SendDigitsResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/send-digits-result"">","  <Card title=""SendDigitsResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/send-digits"">",auto,strip-result-suffix
/docs/server-sdk/v2/php/reference/calling/results/stop-result,/docs/server-sdk/v2/php/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/php/calling/results/index.mdx,55,"  <Card title=""StopResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/stop-result"">","  <Card title=""StopResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/stop"">",auto,strip-result-suffix
/docs/server-sdk/v2/php/reference/calling/results/tap-result,/docs/server-sdk/v2/php/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/php/calling/results/index.mdx,58,"  <Card title=""TapResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/tap-result"">","  <Card title=""TapResult"" href=""/docs/server-sdk/v2/php/reference/calling/results/tap"">",auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/connect-result,/docs/server-sdk/v2/python/reference/calling/actions/connect,fern/products/realtime-sdk/pages/v2/language/python/calling/actions/connect.mdx,10,[relay-calling-connectresult]: /docs/server-sdk/v2/python/reference/calling/results/connect-result,[relay-calling-connectresult]: /docs/server-sdk/v2/python/reference/calling/results/connect,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/detect-result,/docs/server-sdk/v2/python/reference/calling/actions/detect,fern/products/realtime-sdk/pages/v2/language/python/calling/actions/detect.mdx,9,[relay-calling-detectresult]: /docs/server-sdk/v2/python/reference/calling/results/detect-result,[relay-calling-detectresult]: /docs/server-sdk/v2/python/reference/calling/results/detect,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/stop-result,/docs/server-sdk/v2/python/reference/calling/actions/detect,fern/products/realtime-sdk/pages/v2/language/python/calling/actions/detect.mdx,10,[relay-calling-stopresult]: /docs/server-sdk/v2/python/reference/calling/results/stop-result,[relay-calling-stopresult]: /docs/server-sdk/v2/python/reference/calling/results/stop,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/fax-result,/docs/server-sdk/v2/python/reference/calling/actions/fax,fern/products/realtime-sdk/pages/v2/language/python/calling/actions/fax.mdx,11,[relay-calling-faxresult]: /docs/server-sdk/v2/python/reference/calling/results/fax-result,[relay-calling-faxresult]: /docs/server-sdk/v2/python/reference/calling/results/fax,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/stop-result,/docs/server-sdk/v2/python/reference/calling/actions/fax,fern/products/realtime-sdk/pages/v2/language/python/calling/actions/fax.mdx,12,[relay-calling-stopresult]: /docs/server-sdk/v2/python/reference/calling/results/stop-result,[relay-calling-stopresult]: /docs/server-sdk/v2/python/reference/calling/results/stop,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/play-pause-result,/docs/server-sdk/v2/python/reference/calling/actions/play,fern/products/realtime-sdk/pages/v2/language/python/calling/actions/play.mdx,9,[relay-calling-playpauseresult]: /docs/server-sdk/v2/python/reference/calling/results/play-pause-result,[relay-calling-playpauseresult]: /docs/server-sdk/v2/python/reference/calling/results/play-pause,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/play-result,/docs/server-sdk/v2/python/reference/calling/actions/play,fern/products/realtime-sdk/pages/v2/language/python/calling/actions/play.mdx,10,[relay-calling-playresult]: /docs/server-sdk/v2/python/reference/calling/results/play-result,[relay-calling-playresult]: /docs/server-sdk/v2/python/reference/calling/results/play,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/play-resume-result,/docs/server-sdk/v2/python/reference/calling/actions/play,fern/products/realtime-sdk/pages/v2/language/python/calling/actions/play.mdx,11,[relay-calling-playresumeresult]: /docs/server-sdk/v2/python/reference/calling/results/play-resume-result,[relay-calling-playresumeresult]: /docs/server-sdk/v2/python/reference/calling/results/play-resume,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/play-volume-result,/docs/server-sdk/v2/python/reference/calling/actions/play,fern/products/realtime-sdk/pages/v2/language/python/calling/actions/play.mdx,12,[relay-calling-playvolumeresult]: /docs/server-sdk/v2/python/reference/calling/results/play-volume-result,[relay-calling-playvolumeresult]: /docs/server-sdk/v2/python/reference/calling/results/play-volume,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/stop-result,/docs/server-sdk/v2/python/reference/calling/actions/play,fern/products/realtime-sdk/pages/v2/language/python/calling/actions/play.mdx,13,[relay-calling-stopresult]: /docs/server-sdk/v2/python/reference/calling/results/stop-result,[relay-calling-stopresult]: /docs/server-sdk/v2/python/reference/calling/results/stop,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/prompt-result,/docs/server-sdk/v2/python/reference/calling/actions/prompt,fern/products/realtime-sdk/pages/v2/language/python/calling/actions/prompt.mdx,9,[relay-calling-promptresult]: /docs/server-sdk/v2/python/reference/calling/results/prompt-result,[relay-calling-promptresult]: /docs/server-sdk/v2/python/reference/calling/results/prompt,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/prompt-volume-result,/docs/server-sdk/v2/python/reference/calling/actions/prompt,fern/products/realtime-sdk/pages/v2/language/python/calling/actions/prompt.mdx,10,[relay-calling-promptvolumeresult]: /docs/server-sdk/v2/python/reference/calling/results/prompt-volume-result,[relay-calling-promptvolumeresult]: /docs/server-sdk/v2/python/reference/calling/results/prompt-volume,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/stop-result,/docs/server-sdk/v2/python/reference/calling/actions/prompt,fern/products/realtime-sdk/pages/v2/language/python/calling/actions/prompt.mdx,11,[relay-calling-stopresult]: /docs/server-sdk/v2/python/reference/calling/results/stop-result,[relay-calling-stopresult]: /docs/server-sdk/v2/python/reference/calling/results/stop,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/record-result,/docs/server-sdk/v2/python/reference/calling/actions/record,fern/products/realtime-sdk/pages/v2/language/python/calling/actions/record.mdx,10,[relay-calling-recordresult]: /docs/server-sdk/v2/python/reference/calling/results/record-result,[relay-calling-recordresult]: /docs/server-sdk/v2/python/reference/calling/results/record,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/stop-result,/docs/server-sdk/v2/python/reference/calling/actions/record,fern/products/realtime-sdk/pages/v2/language/python/calling/actions/record.mdx,11,[relay-calling-stopresult]: /docs/server-sdk/v2/python/reference/calling/results/stop-result,[relay-calling-stopresult]: /docs/server-sdk/v2/python/reference/calling/results/stop,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/stop-result,/docs/server-sdk/v2/python/reference/calling/actions/tap,fern/products/realtime-sdk/pages/v2/language/python/calling/actions/tap.mdx,9,[relay-calling-stopresult]: /docs/server-sdk/v2/python/reference/calling/results/stop-result,[relay-calling-stopresult]: /docs/server-sdk/v2/python/reference/calling/results/stop,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/answer-result,/docs/server-sdk/v2/python/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/python/calling/call.mdx,32,[relay-calling-answerresult]: /docs/server-sdk/v2/python/reference/calling/results/answer-result,[relay-calling-answerresult]: /docs/server-sdk/v2/python/reference/calling/results/answer,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/connect-result,/docs/server-sdk/v2/python/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/python/calling/call.mdx,34,[relay-calling-connectresult]: /docs/server-sdk/v2/python/reference/calling/results/connect-result,[relay-calling-connectresult]: /docs/server-sdk/v2/python/reference/calling/results/connect,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/detect-result,/docs/server-sdk/v2/python/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/python/calling/call.mdx,36,[relay-calling-detectresult]: /docs/server-sdk/v2/python/reference/calling/results/detect-result,[relay-calling-detectresult]: /docs/server-sdk/v2/python/reference/calling/results/detect,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/dial-result,/docs/server-sdk/v2/python/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/python/calling/call.mdx,37,[relay-calling-dialresult]: /docs/server-sdk/v2/python/reference/calling/results/dial-result,[relay-calling-dialresult]: /docs/server-sdk/v2/python/reference/calling/results/dial,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/fax-result,/docs/server-sdk/v2/python/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/python/calling/call.mdx,39,[relay-calling-faxresult]: /docs/server-sdk/v2/python/reference/calling/results/fax-result,[relay-calling-faxresult]: /docs/server-sdk/v2/python/reference/calling/results/fax,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/hangup-result,/docs/server-sdk/v2/python/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/python/calling/call.mdx,40,[relay-calling-hangupresult]: /docs/server-sdk/v2/python/reference/calling/results/hangup-result,[relay-calling-hangupresult]: /docs/server-sdk/v2/python/reference/calling/results/hangup,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/play-result,/docs/server-sdk/v2/python/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/python/calling/call.mdx,42,[relay-calling-playresult]: /docs/server-sdk/v2/python/reference/calling/results/play-result,[relay-calling-playresult]: /docs/server-sdk/v2/python/reference/calling/results/play,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/prompt-result,/docs/server-sdk/v2/python/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/python/calling/call.mdx,44,[relay-calling-promptresult]: /docs/server-sdk/v2/python/reference/calling/results/prompt-result,[relay-calling-promptresult]: /docs/server-sdk/v2/python/reference/calling/results/prompt,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/record-result,/docs/server-sdk/v2/python/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/python/calling/call.mdx,46,[relay-calling-recordresult]: /docs/server-sdk/v2/python/reference/calling/results/record-result,[relay-calling-recordresult]: /docs/server-sdk/v2/python/reference/calling/results/record,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/send-digits-result,/docs/server-sdk/v2/python/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/python/calling/call.mdx,48,[relay-calling-senddigitsresult]: /docs/server-sdk/v2/python/reference/calling/results/send-digits-result,[relay-calling-senddigitsresult]: /docs/server-sdk/v2/python/reference/calling/results/send-digits,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/dial-result,/docs/server-sdk/v2/python/reference/calling,fern/products/realtime-sdk/pages/v2/language/python/calling/index.mdx,9,[relay-calling-dialresult]: /docs/server-sdk/v2/python/reference/calling/results/dial-result,[relay-calling-dialresult]: /docs/server-sdk/v2/python/reference/calling/results/dial,auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/answer-result,/docs/server-sdk/v2/python/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/python/calling/results/index.mdx,13,"  <Card title=""AnswerResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/answer-result"">","  <Card title=""AnswerResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/answer"">",auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/connect-result,/docs/server-sdk/v2/python/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/python/calling/results/index.mdx,16,"  <Card title=""ConnectResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/connect-result"">","  <Card title=""ConnectResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/connect"">",auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/detect-result,/docs/server-sdk/v2/python/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/python/calling/results/index.mdx,19,"  <Card title=""DetectResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/detect-result"">","  <Card title=""DetectResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/detect"">",auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/dial-result,/docs/server-sdk/v2/python/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/python/calling/results/index.mdx,22,"  <Card title=""DialResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/dial-result"">","  <Card title=""DialResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/dial"">",auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/fax-result,/docs/server-sdk/v2/python/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/python/calling/results/index.mdx,25,"  <Card title=""FaxResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/fax-result"">","  <Card title=""FaxResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/fax"">",auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/hangup-result,/docs/server-sdk/v2/python/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/python/calling/results/index.mdx,28,"  <Card title=""HangupResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/hangup-result"">","  <Card title=""HangupResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/hangup"">",auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/play-pause-result,/docs/server-sdk/v2/python/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/python/calling/results/index.mdx,31,"  <Card title=""PlayPauseResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/play-pause-result"">","  <Card title=""PlayPauseResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/play-pause"">",auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/play-result,/docs/server-sdk/v2/python/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/python/calling/results/index.mdx,34,"  <Card title=""PlayResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/play-result"">","  <Card title=""PlayResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/play"">",auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/play-resume-result,/docs/server-sdk/v2/python/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/python/calling/results/index.mdx,37,"  <Card title=""PlayResumeResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/play-resume-result"">","  <Card title=""PlayResumeResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/play-resume"">",auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/play-volume-result,/docs/server-sdk/v2/python/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/python/calling/results/index.mdx,40,"  <Card title=""PlayVolumeResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/play-volume-result"">","  <Card title=""PlayVolumeResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/play-volume"">",auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/prompt-result,/docs/server-sdk/v2/python/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/python/calling/results/index.mdx,43,"  <Card title=""PromptResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/prompt-result"">","  <Card title=""PromptResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/prompt"">",auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/prompt-volume-result,/docs/server-sdk/v2/python/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/python/calling/results/index.mdx,46,"  <Card title=""PromptVolumeResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/prompt-volume-result"">","  <Card title=""PromptVolumeResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/prompt-volume"">",auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/record-result,/docs/server-sdk/v2/python/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/python/calling/results/index.mdx,49,"  <Card title=""RecordResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/record-result"">","  <Card title=""RecordResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/record"">",auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/send-digits-result,/docs/server-sdk/v2/python/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/python/calling/results/index.mdx,52,"  <Card title=""SendDigitsResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/send-digits-result"">","  <Card title=""SendDigitsResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/send-digits"">",auto,strip-result-suffix
/docs/server-sdk/v2/python/reference/calling/results/stop-result,/docs/server-sdk/v2/python/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/python/calling/results/index.mdx,55,"  <Card title=""StopResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/stop-result"">","  <Card title=""StopResult"" href=""/docs/server-sdk/v2/python/reference/calling/results/stop"">",auto,strip-result-suffix
